metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1782156016,1.000000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_duration,1782156016,54.625000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_blocked,1782156016,16.447500,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_connecting,1782156016,1.268600,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_tls_handshaking,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_sending,1782156016,0.536000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_waiting,1782156016,54.089000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_receiving,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
http_req_failed,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/623,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/623,,
checks,1782156016,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1782156016,87.000000,,,,,,,,,default,,,,,,,
data_received,1782156016,206.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782156016,74.065100,,,,,,,,,default,,,,,,,
iterations,1782156016,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782156016,1.000000,,,,true,,GET,http://localhost:8080/api/users/676,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/676,,
http_req_duration,1782156016,2.597200,,,,true,,GET,http://localhost:8080/api/users/676,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/676,,
